GENESIS-Tabelle: animal_slaugther
Slaughtered animals, quantity slaughtered: L�nder, months,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
types of animals, type of slaughtering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Slaughtering and carcass weight statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Oxen;Oxen;Oxen;Oxen;Oxen;Oxen;Bulls;Bulls;Bulls;Bulls;Bulls;Bulls;Cows;Cows;Cows;Cows;Cows;Cows;Female cattle;Female cattle;Female cattle;Female cattle;Female cattle;Female cattle;Cattle;Cattle;Cattle;Cattle;Cattle;Cattle;Calves;Calves;Calves;Calves;Calves;Calves;Young cattle;Young cattle;Young cattle;Young cattle;Young cattle;Young cattle;Pigs;Pigs;Pigs;Pigs;Pigs;Pigs;Sheep;Sheep;Sheep;Sheep;Sheep;Sheep;Lambs;Lambs;Lambs;Lambs;Lambs;Lambs;Horses;Horses;Horses;Horses;Horses;Horses;Goats;Goats;Goats;Goats;Goats;Goats
Rheinland-Pfalz;2014;March;11;6;10;x;1;0;1738;677;141;x;20;7;2207;683;246;x;4;x;1002;295;63;x;27;7;-;-;-;-;-;-;69;6;3;x;3;0;49;8;6;x;3;0;82646;9230;16099;x;196;18;129;4;0;x;14;0;661;12;0;x;56;1;52;15;5;x;0;0;52;1;0;x;1;0
Rheinland-Pfalz;2014;April;10;5;5;x;0;0;1773;724;232;x;19;7;2675;813;265;x;8;x;1067;305;44;x;27;7;-;-;-;-;-;-;93;11;9;x;4;0;69;11;5;x;6;1;80181;8816;14073;x;116;11;782;23;0;x;13;0;1597;29;0;x;32;1;55;15;2;x;0;0;109;2;0;x;1;0
Rheinland-Pfalz;2014;May;9;4;5;x;0;0;1699;673;179;x;13;5;2303;705;197;x;4;x;910;262;28;x;18;5;-;-;-;-;-;-;61;6;2;x;0;0;51;6;1;x;2;0;82972;8837;11924;x;110;10;502;15;0;x;4;0;1148;21;0;x;71;1;67;18;0;x;0;0;40;1;0;x;0;0
Rheinland-Pfalz;2014;June;8;3;4;x;0;0;1655;650;123;x;10;4;2255;670;165;x;1;x;813;227;22;x;5;1;-;-;-;-;-;-;47;5;2;x;1;0;21;3;2;x;2;0;81800;8632;10867;x;37;3;397;12;0;x;7;0;1265;23;0;x;76;1;59;16;0;x;0;0;72;1;0;x;1;0
Rheinland-Pfalz;2014;July;2;2;4;x;0;0;1627;890;129;x;10;5;2876;842;217;x;7;x;695;195;17;x;17;5;-;-;-;-;-;-;48;5;7;x;3;0;13;2;1;x;2;0;90502;9260;9523;x;44;4;296;9;0;x;8;0;939;17;6;x;78;1;62;16;0;x;0;0;61;1;0;x;5;0
Rheinland-Pfalz;2014;August;9;4;2;x;1;0;1569;615;129;x;6;2;2904;835;206;x;2;x;794;217;10;x;10;3;-;-;-;-;-;-;31;3;0;x;1;0;35;6;3;x;0;0;89881;8934;6493;x;46;4;155;5;0;x;3;0;734;13;0;x;40;1;52;14;0;x;0;0;24;0;0;x;0;0
Rheinland-Pfalz;2014;September;6;3;4;x;0;0;1915;736;183;x;12;4;3191;934;251;x;1;x;916;254;15;x;11;3;-;-;-;-;-;-;60;7;7;x;3;0;26;3;5;x;2;0;92833;9549;9320;x;54;5;199;6;0;x;3;0;1026;18;0;x;42;1;62;18;8;x;0;0;78;1;0;x;6;0
Rheinland-Pfalz;2014;October;14;7;5;x;0;0;2682;1090;249;x;24;9;4194;1239;329;x;7;x;1469;415;30;x;21;6;-;-;-;-;-;-;71;10;4;x;4;1;72;10;7;x;1;0;94665;10021;12008;x;118;11;403;12;0;x;19;1;3321;60;5;x;379;7;64;17;1;x;0;0;59;1;0;x;2;0
Rheinland-Pfalz;2014;November;27;11;7;x;2;1;2223;874;192;x;62;22;3300;994;322;x;7;x;1497;422;59;x;43;12;-;-;-;-;-;-;77;7;15;x;3;0;95;12;5;x;6;1;92356;9790;11645;x;214;20;225;7;0;x;35;1;1199;22;4;x;107;2;78;21;2;x;0;0;63;1;0;x;0;0
Rheinland-Pfalz;2014;December;16;7;3;x;2;1;2083;813;146;x;35;13;2790;843;232;x;12;x;1269;365;45;x;43;12;-;-;-;-;-;-;170;19;11;x;6;1;78;12;1;x;10;2;84039;9279;15640;x;190;18;203;6;0;x;55;2;1950;35;11;x;170;3;65;18;2;x;0;0;48;1;0;x;8;0
Rheinland-Pfalz;2015;January;16;9;9;x;0;0;1851;742;224;x;28;10;3218;989;322;x;10;x;1111;319;39;x;32;9;-;-;-;-;-;-;42;4;9;x;3;0;63;11;4;x;2;0;95820;10210;12206;x;207;20;96;3;0;x;5;0;805;14;0;x;30;1;63;17;0;x;0;0;14;0;0;x;1;0
Rheinland-Pfalz;2015;February;15;5;2;x;0;0;1828;709;144;x;26;9;3038;932;278;x;7;x;1217;361;56;x;34;10;-;-;-;-;-;-;65;6;9;x;3;0;38;6;5;x;6;1;68117;8976;27213;x;194;18;112;3;0;x;16;0;823;15;0;x;45;1;61;16;0;x;0;0;31;1;0;x;7;0
Rheinland-Pfalz;2015;March;7;3;1;x;2;1;2064;815;191;x;33;12;2858;888;264;x;6;x;1349;387;47;x;26;7;-;-;-;-;-;-;87;9;16;x;5;0;67;11;8;x;4;1;97553;10543;14308;x;194;18;149;4;0;x;20;1;1939;35;10;x;82;1;70;18;0;x;0;0;72;1;0;x;2;0
Rheinland-Pfalz;2015;April;11;3;0;x;0;0;1795;728;208;x;27;10;2618;793;196;x;9;x;1126;322;49;x;33;9;-;-;-;-;-;-;67;7;6;x;3;0;40;5;6;x;2;0;85453;8810;11657;x;116;11;136;4;0;x;9;0;1373;25;0;x;86;2;83;22;1;x;0;0;68;1;0;x;6;0
Rheinland-Pfalz;2015;May;12;5;4;x;1;0;1535;606;144;x;10;4;2216;666;169;x;5;x;890;258;38;x;7;2;-;-;-;-;-;-;48;5;6;x;2;0;40;6;0;x;2;0;87393;9504;13437;x;78;7;71;2;0;x;6;0;1444;26;0;x;32;1;66;18;3;x;0;0;43;1;0;x;7;0
Rheinland-Pfalz;2015;June;10;4;2;x;0;0;1642;680;235;x;13;5;2588;803;208;x;6;x;918;269;32;x;10;3;-;-;-;-;-;-;35;5;6;x;2;0;54;9;4;x;1;0;88441;9472;12972;x;34;3;81;2;0;x;5;0;1182;21;0;x;47;1;43;11;0;x;0;0;61;1;0;x;2;0
Rheinland-Pfalz;2015;July;2;0;0;x;1;0;1466;571;136;x;5;2;2703;838;204;x;1;x;604;168;15;x;5;1;-;-;-;-;-;-;26;3;2;x;0;0;19;3;0;x;2;0;85514;9234;13930;x;66;6;117;4;0;x;1;0;1160;21;4;x;44;1;60;16;1;x;0;0;72;1;0;x;1;0
Rheinland-Pfalz;2015;August;15;5;0;x;0;0;1409;604;284;x;8;3;2952;845;226;x;2;x;997;265;16;x;12;3;-;-;-;-;-;-;28;4;1;x;2;0;45;7;4;x;1;0;84827;8807;9722;x;29;3;148;4;0;x;4;0;1196;22;0;x;57;1;48;13;0;x;1;0;73;1;0;x;0;0
Rheinland-Pfalz;2015;September;10;4;3;x;0;0;2215;874;181;x;13;5;3308;959;257;x;9;x;1193;330;27;x;12;3;-;-;-;-;-;-;62;7;6;x;1;0;40;6;4;x;0;0;77702;9542;24001;x;53;5;497;15;0;x;7;0;3463;62;0;x;147;3;33;9;2;x;1;0;51;1;0;x;8;0
Rheinland-Pfalz;2015;October;25;9;3;x;0;0;2135;875;303;x;28;10;3435;1017;272;x;4;x;1351;387;38;x;28;8;-;-;-;-;-;-;81;9;0;x;3;0;206;28;11;x;3;0;79539;10060;27669;x;107;10;135;4;0;x;23;1;1398;25;4;x;30;1;35;10;1;x;0;0;67;1;0;x;15;0
Rheinland-Pfalz;2015;November;22;8;5;x;0;0;2249;893;197;x;52;19;3510;1068;286;x;7;x;1740;489;50;x;50;14;-;-;-;-;-;-;75;9;9;x;2;0;86;14;6;x;5;1;68975;9499;32397;x;208;19;202;6;0;x;6;0;1540;28;0;x;107;2;100;28;6;x;0;0;85;2;0;x;2;0
Rheinland-Pfalz;2015;December;12;3;0;x;0;0;1970;802;197;x;38;14;2899;898;328;x;5;x;1351;385;40;x;40;11;-;-;-;-;-;-;155;18;14;x;4;0;73;8;8;x;5;1;63431;9225;35360;x;144;13;169;5;0;x;27;1;1982;36;0;x;153;3;77;21;1;x;0;0;40;1;0;x;11;0
Rheinland-Pfalz;2016;January;96;25;4;x;0;0;1512;636;181;x;22;8;3162;985;325;x;11;x;1043;303;36;x;28;8;-;-;-;-;-;-;59;7;4;x;6;1;38;5;3;x;4;1;69090;9642;32963;x;164;15;43;1;0;x;8;0;948;17;0;x;93;2;67;18;0;x;0;0;22;0;0;x;7;0
Rheinland-Pfalz;2016;February;11;3;0;x;0;0;1581;628;128;x;13;5;2751;833;242;x;9;x;1146;333;48;x;20;6;-;-;-;-;-;-;51;6;8;x;1;0;51;10;1;x;4;1;61980;9492;38980;x;169;16;134;4;0;x;33;1;1002;18;0;x;31;1;60;16;0;x;0;0;22;0;0;x;3;0
Rheinland-Pfalz;2016;March;19;5;1;x;1;0;1805;736;204;x;27;10;3468;1051;286;x;5;x;1325;397;71;x;31;9;-;-;-;-;-;-;90;8;4;x;2;0;67;10;2;x;1;0;65397;10088;40589;x;121;12;72;2;0;x;9;0;2052;37;0;x;45;1;67;18;1;x;0;0;46;1;0;x;4;0
Rheinland-Pfalz;2016;April;31;11;0;x;0;0;1688;642;164;x;20;7;3088;934;271;x;8;x;1192;354;45;x;33;9;-;-;-;-;-;-;45;6;10;x;2;0;34;6;4;x;0;0;67955;9859;36632;x;106;10;74;2;0;x;2;0;1248;22;0;x;57;1;90;24;0;x;0;0;77;1;0;x;0;0
Rheinland-Pfalz;2016;May;17;5;0;x;0;0;1472;602;177;x;14;5;2860;868;243;x;5;x;981;278;15;x;9;3;-;-;-;-;-;-;32;4;4;x;1;0;26;5;3;x;2;0;61453;9481;39336;x;63;6;112;3;0;x;2;0;1455;26;0;x;42;1;76;20;1;x;0;0;71;1;0;x;0;0
Rheinland-Pfalz;2016;June;17;5;0;x;0;0;1547;575;26;x;12;4;3291;895;3;x;5;x;970;271;6;x;12;3;-;-;-;-;-;-;42;5;4;x;1;0;26;4;0;x;1;0;62666;9088;34271;x;42;4;95;3;0;x;5;0;1134;20;0;x;43;1;61;16;0;x;1;0;57;1;0;x;0;0
Rheinland-Pfalz;2016;July;6;2;0;x;0;0;1189;481;121;x;3;1;2743;793;195;x;1;x;729;210;35;x;7;2;-;-;-;-;-;-;34;4;2;x;2;0;16;2;2;x;0;0;57913;8721;35810;x;24;2;128;4;0;x;3;0;959;17;0;x;26;0;61;16;0;x;0;0;55;1;0;x;4;0
Rheinland-Pfalz;2016;August;8;2;0;x;0;0;1265;523;176;x;11;4;2963;859;276;x;1;x;789;220;31;x;6;2;-;-;-;-;-;-;35;4;8;x;0;0;18;3;4;x;1;0;63402;9403;37158;x;26;2;91;3;0;x;3;0;837;15;0;x;19;0;64;17;0;x;0;0;35;1;0;x;8;0
Rheinland-Pfalz;2016;September;4;2;1;x;0;0;1937;782;216;x;7;3;3313;949;259;x;8;x;989;298;97;x;5;1;-;-;-;-;-;-;46;5;4;x;2;0;26;6;7;x;0;0;63993;9202;34100;x;26;2;418;13;0;x;7;0;3288;59;0;x;83;1;37;10;0;x;0;0;51;1;0;x;2;0
Rheinland-Pfalz;2016;October;22;6;1;x;1;0;1947;794;215;x;22;8;3220;938;280;x;10;x;1428;397;67;x;26;7;-;-;-;-;-;-;75;8;12;x;6;1;57;11;7;x;5;1;69350;10116;37746;x;102;10;124;4;0;x;5;0;1385;25;0;x;63;1;91;24;0;x;0;0;78;1;0;x;9;0
Rheinland-Pfalz;2016;November;16;6;3;x;1;0;2202;877;221;x;32;12;3659;1093;328;x;10;x;1849;524;103;x;56;15;-;-;-;-;-;-;89;9;8;x;3;0;110;20;11;x;7;1;64122;9887;40651;x;176;17;221;7;0;x;10;0;1394;25;0;x;142;3;75;20;0;x;0;0;56;1;0;x;2;0
Rheinland-Pfalz;2016;December;14;5;3;x;0;0;1983;800;174;x;25;9;2645;815;293;x;8;x;1378;411;104;x;36;10;-;-;-;-;-;-;143;15;9;x;4;0;92;16;5;x;9;1;89649;9856;14951;x;141;13;109;3;0;x;8;0;1880;34;0;x;91;2;86;23;0;x;0;0;33;1;0;x;6;0
Rheinland-Pfalz;2017;January;9;3;2;x;0;0;1597;664;192;x;13;5;2879;866;288;x;5;x;1058;312;73;x;29;8;-;-;-;-;-;-;36;3;9;x;1;0;58;13;1;x;3;1;83595;9046;11780;x;141;13;75;2;0;x;10;0;949;17;0;x;18;0;59;16;1;x;0;0;22;0;0;x;0;0
Rheinland-Pfalz;2017;February;15;5;1;x;0;0;1539;579;33;x;15;6;2737;767;12;x;7;x;1176;345;86;x;30;8;-;-;-;-;-;-;42;4;2;x;3;0;115;13;1;x;2;0;82237;9027;13151;x;124;12;87;3;0;x;6;0;850;15;0;x;35;1;83;22;1;x;0;0;26;0;0;x;0;0
Rheinland-Pfalz;2017;March;10;4;2;x;0;0;1745;726;220;x;23;9;3012;916;320;x;9;x;1394;406;105;x;37;10;-;-;-;-;-;-;47;6;13;x;5;0;60;8;6;x;6;1;98447;10344;10708;x;132;13;74;2;0;x;5;0;1218;22;0;x;57;1;101;27;1;x;0;0;51;1;0;x;2;0
Rheinland-Pfalz;2017;April;11;3;1;x;0;0;1381;553;163;x;14;5;2402;730;272;x;4;x;1055;314;112;x;30;8;-;-;-;-;-;-;90;9;11;x;2;0;39;5;3;x;4;0;83875;9061;11891;x;91;9;107;3;0;x;7;0;1857;33;0;x;81;1;91;24;1;x;0;0;78;1;0;x;0;0
Rheinland-Pfalz;2017;May;20;6;1;x;0;0;1459;619;216;x;10;4;2398;742;290;x;3;x;1084;328;136;x;14;4;-;-;-;-;-;-;57;6;7;x;3;0;39;6;4;x;4;1;95816;10245;12737;x;54;5;85;3;0;x;8;0;1476;27;0;x;47;1;60;16;0;x;0;0;36;1;0;x;0;0
Rheinland-Pfalz;2017;June;6;9;21;x;0;0;1278;534;208;x;2;1;2749;825;299;x;5;x;951;273;76;x;9;2;-;-;-;-;-;-;46;6;6;x;2;0;26;4;1;x;3;0;86459;9242;11981;x;19;2;45;1;0;x;6;0;1318;24;0;x;33;1;45;13;3;x;0;0;63;1;0;x;0;0
Rheinland-Pfalz;2017;July;17;9;12;x;0;0;1078;447;160;x;5;2;2631;776;291;x;1;x;853;242;84;x;5;1;-;-;-;-;-;-;51;4;1;x;0;0;19;3;0;x;2;0;93532;9802;11231;x;27;3;88;3;0;x;0;0;1144;21;0;x;23;0;46;12;0;x;0;0;34;1;0;x;9;0
Rheinland-Pfalz;2017;August;7;2;1;x;0;0;1364;575;204;x;4;1;2665;800;328;x;1;x;935;276;92;x;6;2;-;-;-;-;-;-;48;5;9;x;1;0;20;3;4;x;1;0;95483;10302;14310;x;8;1;80;2;0;x;6;0;1395;25;0;x;33;1;61;16;0;x;0;0;41;1;0;x;0;0
Rheinland-Pfalz;2017;September;26;9;7;x;0;0;1940;784;199;x;12;4;3297;964;277;x;2;x;1118;329;112;x;14;4;-;-;-;-;-;-;52;6;19;x;2;0;31;4;2;x;0;0;93544;10139;14168;x;35;3;180;5;0;x;1;0;3082;55;0;x;84;2;73;19;0;x;0;0;61;1;0;x;4;0
Rheinland-Pfalz;2017;October;32;10;3;x;0;0;1725;673;167;x;22;8;2950;887;270;x;2;x;1281;361;93;x;21;6;-;-;-;-;-;-;87;10;6;x;1;0;29;5;4;x;3;0;89385;9855;14638;x;72;7;219;7;0;x;6;0;1388;25;0;x;47;1;69;19;2;x;0;0;79;1;0;x;4;0
Rheinland-Pfalz;2017;November;25;8;1;x;0;0;2226;910;260;x;33;12;3408;1048;364;x;9;x;1907;558;162;x;50;13;-;-;-;-;-;-;91;12;31;x;3;0;94;15;5;x;4;1;92655;10280;15317;x;152;14;174;5;0;x;12;0;1526;27;0;x;145;3;77;23;12;x;0;0;83;1;0;x;8;0
Rheinland-Pfalz;2017;December;15;5;0;x;2;1;1677;667;104;x;25;9;2623;808;278;x;6;x;1221;375;132;x;33;9;-;-;-;-;-;-;171;19;11;x;2;0;106;11;1;x;5;1;81362;8996;13792;x;116;11;232;7;0;x;25;1;1780;32;7;x;82;1;86;27;15;x;0;0;61;1;0;x;0;0
Rheinland-Pfalz;2018;January;15;7;6;x;1;0;1538;618;139;x;18;7;3005;955;359;x;3;x;1173;363;140;x;27;7;-;-;-;-;-;-;78;10;7;x;4;0;127;18;4;x;2;0;94313;10588;16059;x;180;17;122;4;0;x;10;0;1080;20;0;x;36;1;58;19;15;x;0;0;25;0;0;x;0;0
Rheinland-Pfalz;2018;February;15;6;3;x;2;1;1319;534;138;x;24;9;2451;793;333;x;7;x;1068;321;104;x;34;9;-;-;-;-;-;-;51;6;11;x;2;0;51;10;4;x;1;0;77354;9204;19963;x;118;11;134;4;0;x;4;0;905;17;0;x;28;1;62;27;39;x;0;0;3;0;0;x;1;0
Rheinland-Pfalz;2018;March;21;9;2;x;0;0;1764;721;227;x;18;7;3053;958;306;x;3;x;1412;433;132;x;25;7;-;-;-;-;-;-;83;11;8;x;3;0;71;12;4;x;1;0;87344;10117;19245;x;87;8;94;3;0;x;1;0;1898;36;0;x;61;1;60;21;19;x;0;0;54;1;0;x;2;0
Rheinland-Pfalz;2018;April;25;10;8;x;0;0;1398;575;151;x;19;7;2418;808;317;x;2;x;1267;394;139;x;16;4;-;-;-;-;-;-;39;4;13;x;2;0;41;4;1;x;0;0;86607;9823;17015;x;72;7;98;3;3;x;10;0;1542;29;0;x;58;1;52;16;8;x;0;0;65;1;0;x;0;0
Rheinland-Pfalz;2018;May;19;9;9;x;0;0;1362;581;212;x;10;4;2438;774;349;x;2;x;1042;331;153;x;13;4;-;-;-;-;-;-;67;6;9;x;1;0;63;10;7;x;2;0;80591;9132;16137;x;54;5;123;4;0;x;28;1;1568;29;0;x;32;1;40;11;0;x;0;0;84;2;0;x;0;0
Rheinland-Pfalz;2018;June;15;6;7;x;0;0;1342;511;131;x;5;2;2701;818;280;x;2;x;960;284;73;x;9;2;-;-;-;-;-;-;59;6;5;x;1;0;41;8;2;x;1;0;89879;9653;12952;x;20;2;122;4;0;x;2;0;1300;24;0;x;47;1;59;16;0;x;0;0;56;1;0;x;2;0
Rheinland-Pfalz;2018;July;11;4;2;x;0;0;1077;453;136;x;6;2;2488;765;317;x;2;x;736;220;75;x;2;1;-;-;-;-;-;-;22;2;4;x;3;0;14;2;1;x;1;0;89582;9298;9640;x;16;1;88;3;0;x;2;0;998;19;0;x;44;1;42;11;0;x;0;0;38;1;12;x;0;0
Rheinland-Pfalz;2018;August;16;6;1;x;0;0;1652;657;165;x;6;2;3679;1064;275;x;0;x;1069;323;126;x;7;2;-;-;-;-;-;-;44;6;8;x;2;0;38;7;6;x;0;0;85389;9481;15961;x;19;2;228;7;2;x;1;0;2926;55;0;x;96;2;59;16;1;x;0;0;97;2;0;x;8;0
Rheinland-Pfalz;2018;September;27;10;2;x;0;0;1479;580;101;x;6;2;2884;866;283;x;3;x;1136;329;81;x;10;3;-;-;-;-;-;-;64;7;3;x;6;1;45;7;3;x;1;0;88890;9743;14778;x;29;3;157;5;0;x;7;0;1231;23;0;x;52;1;61;16;1;x;0;0;63;1;0;x;3;0
Rheinland-Pfalz;2018;October;21;6;1;x;0;0;1806;735;152;x;20;8;3311;1027;387;x;8;x;1391;411;124;x;22;6;-;-;-;-;-;-;51;5;14;x;1;0;50;8;5;x;7;1;92343;10769;20837;x;88;8;215;7;0;x;6;0;1524;29;0;x;65;1;70;19;2;x;0;0;101;2;0;x;8;0
Rheinland-Pfalz;2018;November;31;11;5;x;2;1;1994;817;170;x;40;15;3138;968;325;x;2;x;1785;529;131;x;49;14;-;-;-;-;-;-;93;12;16;x;3;0;120;18;13;x;9;1;84881;10153;21756;x;120;11;171;5;0;x;13;0;1504;28;0;x;112;2;67;18;1;x;0;0;93;2;0;x;6;0
Rheinland-Pfalz;2018;December;17;6;0;x;1;0;1408;573;148;x;21;8;1843;579;240;x;5;x;1160;346;125;x;39;11;-;-;-;-;-;-;116;15;12;x;0;0;56;7;0;x;4;1;72593;8612;18652;x;97;9;139;4;0;x;28;1;1847;35;10;x;143;3;62;17;1;x;0;0;49;1;0;x;3;0
Rheinland-Pfalz;2019;January;21;8;2;x;0;0;1482;607;125;x;27;10;2995;916;276;x;4;x;1242;379;109;x;28;8;-;-;-;-;-;-;61;6;8;x;1;0;49;7;5;x;3;0;79846;10593;30709;x;105;10;84;3;0;x;2;0;1021;19;0;x;56;1;52;14;1;x;0;0;35;1;0;x;2;0
Rheinland-Pfalz;2019;February;6;4;7;x;0;0;1245;505;98;x;19;7;2516;776;233;x;7;x;1168;354;94;x;22;6;-;-;-;-;-;-;51;5;3;x;3;0;42;5;1;x;6;1;65954;9491;33981;x;98;9;68;2;0;x;7;0;1086;21;0;x;29;1;57;15;1;x;0;0;23;0;0;x;19;0
Rheinland-Pfalz;2019;March;9;3;2;x;0;0;1343;552;109;x;18;7;2509;763;210;x;8;x;1164;363;131;x;22;6;-;-;-;-;-;-;58;8;11;x;3;0;59;8;5;x;1;0;70409;9949;34292;x;83;8;95;3;0;x;12;0;917;17;0;x;55;1;59;16;1;x;0;0;25;0;0;x;2;0
Rheinland-Pfalz;2019;April;35;13;4;x;0;0;1625;660;123;x;18;7;2254;716;262;x;6;x;1300;400;125;x;25;7;-;-;-;-;-;-;98;11;5;x;0;0;64;11;9;x;4;1;74197;9867;30315;x;44;4;113;3;0;x;11;0;2142;41;0;x;87;2;55;15;0;x;0;0;119;2;0;x;4;0
Rheinland-Pfalz;2019;May;21;10;11;x;0;0;1440;562;86;x;10;4;2213;695;209;x;3;x;1267;389;110;x;15;4;-;-;-;-;-;-;36;4;12;x;3;0;44;6;3;x;7;1;71348;9601;30251;x;53;5;126;4;0;x;5;0;1435;27;0;x;69;1;58;15;0;x;0;0;57;1;0;x;1;0
Rheinland-Pfalz;2019;June;19;7;1;x;0;0;1026;410;49;x;5;2;1861;581;192;x;1;x;869;258;41;x;5;1;-;-;-;-;-;-;31;4;5;x;5;1;46;7;4;x;4;1;62707;8928;32312;x;15;1;80;2;0;x;2;0;1091;21;0;x;41;1;47;13;1;x;0;0;58;1;0;x;3;0
Rheinland-Pfalz;2019;July;12;5;4;x;0;0;1040;416;58;x;3;1;2401;752;285;x;3;x;872;253;48;x;2;1;-;-;-;-;-;-;37;5;3;x;1;0;28;4;1;x;2;0;71518;9986;35564;x;7;1;100;3;0;x;1;0;1118;21;0;x;30;1;40;11;0;x;0;0;90;2;0;x;0;0
Rheinland-Pfalz;2019;August;14;5;1;x;0;0;1461;564;71;x;11;4;2719;801;212;x;4;x;1035;296;20;x;2;1;-;-;-;-;-;-;54;5;5;x;1;0;24;3;1;x;0;0;74506;10156;34086;x;10;1;144;4;0;x;8;0;2316;44;0;x;141;3;51;14;1;x;0;0;66;1;0;x;6;0
Rheinland-Pfalz;2019;September;11;4;1;x;0;0;1490;586;50;x;9;3;2569;773;207;x;3;x;1034;290;13;x;17;5;-;-;-;-;-;-;57;6;10;x;0;0;34;5;1;x;0;0;76035;9940;29470;x;15;1;121;4;0;x;0;0;1838;35;0;x;51;1;62;16;0;x;0;0;55;1;0;x;3;0
Rheinland-Pfalz;2019;October;23;7;1;x;0;0;1776;689;112;x;20;7;2995;924;274;x;8;x;1500;437;41;x;24;7;-;-;-;-;-;-;65;7;10;x;5;0;53;8;2;x;7;1;77498;10200;28917;x;59;6;170;5;0;x;8;0;1266;24;0;x;70;1;59;16;0;x;1;0;76;1;0;x;4;0
Rheinland-Pfalz;2019;November;30;13;6;x;3;1;1976;779;83;x;39;15;2878;899;264;x;6;x;1902;546;47;x;36;10;-;-;-;-;-;-;109;11;15;x;6;1;66;9;3;x;6;1;76724;10381;31488;x;110;11;184;6;0;x;17;1;1391;26;0;x;150;3;61;16;0;x;0;0;84;2;0;x;5;0
Rheinland-Pfalz;2019;December;17;5;1;x;2;1;1367;547;66;x;22;8;1849;585;177;x;4;x;1256;361;27;x;24;7;-;-;-;-;-;-;122;14;9;x;6;1;77;11;4;x;6;1;65964;8812;26824;x;82;8;118;4;0;x;9;0;1587;30;10;x;132;3;59;16;0;x;0;0;40;1;0;x;2;0
Rheinland-Pfalz;2020;January;17;7;2;x;3;1;1471;587;91;x;20;8;2948;948;340;x;5;1;1366;409;43;x;25;7;-;-;-;-;-;-;72;7;10;x;4;0;45;10;2;x;1;0;78686;10635;30845;x;120;12;100;3;0;x;12;0;852;16;0;x;32;1;52;14;1;x;0;0;52;1;0;x;9;0
Rheinland-Pfalz;2020;February;25;10;5;x;0;0;1321;519;80;x;21;8;2144;686;226;x;13;4;1164;350;52;x;20;6;-;-;-;-;-;-;60;8;7;x;3;0;35;6;4;x;4;1;73530;9858;29644;x;84;8;66;2;0;x;3;0;1044;20;0;x;24;0;45;12;0;x;0;0;41;1;0;x;2;0
Rheinland-Pfalz;2020;March;26;9;0;x;0;0;1766;669;78;x;22;8;2409;766;258;x;6;2;1473;445;56;x;34;10;-;-;-;-;-;-;68;10;6;x;4;1;71;13;3;x;4;1;75888;10123;30167;x;70;7;172;5;0;x;4;0;1381;26;0;x;61;1;49;13;0;x;0;0;39;1;0;x;1;0
Rheinland-Pfalz;2020;April;35;14;1;x;0;0;1333;524;40;x;15;6;1693;503;40;x;10;3;1161;360;47;x;19;6;-;-;-;-;-;-;88;11;3;x;7;1;37;7;1;x;4;1;69104;9193;26903;x;34;3;139;4;0;x;4;0;2199;42;0;x;72;1;40;11;0;x;0;0;87;2;0;x;6;0
Rheinland-Pfalz;2020;May;13;5;2;x;0;0;1224;485;30;x;11;4;1623;484;30;x;5;1;1119;334;26;x;12;4;-;-;-;-;-;-;61;6;0;x;4;0;30;5;0;x;5;1;70733;9543;28865;x;37;4;110;3;0;x;4;0;1735;33;0;x;76;1;47;12;0;x;0;0;85;2;0;x;4;0
Rheinland-Pfalz;2020;June;11;4;1;x;0;0;1245;477;13;x;12;5;1589;472;18;x;11;3;1029;310;27;x;7;2;-;-;-;-;-;-;36;5;0;x;4;1;34;4;0;x;2;0;68994;9008;25089;x;9;1;98;3;0;x;3;0;1716;33;0;x;63;1;41;11;0;x;0;0;93;2;0;x;0;0
Rheinland-Pfalz;2020;July;19;7;0;x;0;0;1398;545;20;x;8;3;1956;574;44;x;5;1;1054;318;26;x;4;1;-;-;-;-;-;-;50;8;2;x;2;0;20;3;0;x;3;0;74807;9211;20949;x;7;1;234;7;0;x;5;0;2126;41;0;x;66;1;43;11;0;x;0;0;74;1;0;x;2;0
Rheinland-Pfalz;2020;August;26;10;1;x;1;0;1332;496;9;x;9;3;1894;556;34;x;7;2;994;296;28;x;19;5;-;-;-;-;-;-;33;4;1;x;3;0;20;4;0;x;3;1;78096;9652;22768;x;8;1;185;6;0;x;17;1;1634;31;0;x;113;2;43;11;0;x;0;0;108;2;0;x;9;0
Rheinland-Pfalz;2020;September;27;10;2;x;0;0;1544;588;34;x;11;4;2245;654;33;x;7;2;1237;367;48;x;12;3;-;-;-;-;-;-;50;7;2;x;4;1;45;9;0;x;2;0;82616;9850;19645;x;21;2;224;7;0;x;13;0;1304;25;0;x;33;1;45;12;0;x;0;0;83;1;0;x;8;0
